transaction_id,amount,transaction_type,hour,distance_from_home_km,distance_from_last_txn_km,account_age_days,num_txns_last_24h,is_foreign,is_high_risk_merchant,is_fraud
TXN102817,220.17,withdrawal,23,4.08,1.13,670,2,0,0,0
TXN102818,119.49,purchase,14,8.56,0.41,2304,6,0,1,0
TXN102819,124.49,transfer,14,6.14,0.43,3321,2,0,0,0
TXN102820,58.73,purchase,11,8.46,2.14,2818,1,0,0,0
TXN102821,79.48,withdrawal,10,36.62,3.16,701,3,1,0,0
TXN102822,46.87,withdrawal,17,12.78,6.95,2222,1,0,0,0
TXN102823,6.57,purchase,19,4.21,5.97,3529,0,0,0,0
TXN102824,62.43,online,12,0.33,3.95,2595,3,0,1,0
TXN102825,53.27,transfer,19,13.59,4.22,2380,3,0,0,0
TXN102826,100.25,withdrawal,16,1.02,0.11,1895,5,0,1,0
TXN102827,61.7,purchase,9,1.24,4.45,2798,3,0,0,0
TXN102828,331.83,online,17,4.36,2.7,895,2,0,0,0
TXN102829,208.52,purchase,6,13.95,2.6,3454,3,0,0,0
TXN102830,9.8,purchase,6,7.97,1.57,3079,0,0,0,0
TXN102831,73.64,withdrawal,17,5.05,1.68,550,2,0,0,0
TXN102832,263.14,online,5,26.76,6.1,136,7,1,1,1
TXN102833,339.58,transfer,0,1.14,41.86,15,10,0,0,1
TXN102834,48.28,transfer,19,3.18,1.66,1395,1,0,0,0
TXN102835,13.55,withdrawal,15,1.05,1.32,2703,1,0,0,0
TXN102836,57.77,purchase,17,5.16,9.1,1849,4,0,0,0
TXN102837,44.93,purchase,14,7.26,0.69,3424,3,0,0,0
TXN102838,5.64,purchase,12,14.23,2.45,2724,1,0,0,0
TXN102839,316.91,purchase,14,6.68,0.84,3639,1,0,0,0
TXN102840,75.18,transfer,8,6.86,4.62,3376,3,0,1,0
TXN102841,53.76,online,16,11.97,3.0,3406,2,0,0,0
TXN102842,200.63,withdrawal,15,6.19,1.79,1656,3,0,0,0
TXN102843,25.73,purchase,13,11.8,7.56,2327,0,0,0,0
TXN102844,124.94,online,15,0.84,2.36,2364,3,0,0,0
TXN102845,37.38,refund,9,5.27,0.8,1728,2,0,0,0
TXN102846,55.49,purchase,8,3.79,8.42,1870,2,0,0,0
TXN102847,41.56,purchase,20,7.48,13.78,3503,3,0,0,0
TXN102848,86.62,purchase,15,5.48,2.94,2646,1,0,0,0
TXN102849,52.97,purchase,15,18.21,4.8,531,1,0,1,0
TXN102850,727.71,transfer,22,146.15,71.69,33,7,0,0,1
TXN102851,87.84,online,16,14.17,5.55,1505,3,0,0,0
TXN102852,39.23,purchase,21,2.54,18.6,1489,3,0,0,0
TXN102853,187.81,online,8,0.54,5.13,824,3,0,1,0
TXN102854,40.68,purchase,16,8.95,1.73,1417,3,0,0,0
TXN102855,40.5,purchase,7,12.83,1.76,2881,4,0,0,0
TXN102856,74.79,transfer,9,14.68,8.65,1559,1,0,0,0
TXN102857,73.73,withdrawal,23,6.67,1.28,1320,4,0,0,0
TXN102858,51.05,withdrawal,14,12.74,16.26,1961,3,0,0,0
TXN102859,114.15,online,15,1.19,3.52,229,2,0,0,0
TXN102860,299.48,purchase,10,5.88,3.41,2650,0,0,0,0
TXN102861,142.07,transfer,20,2.34,6.72,1611,1,0,0,0
TXN102862,136.67,transfer,12,54.11,5.27,1902,2,1,0,0
TXN102863,48.47,refund,14,29.54,2.85,642,4,0,0,0
TXN102864,729.46,withdrawal,2,240.37,454.7,3,11,1,1,1
TXN102865,105.66,online,0,6.51,5.02,3361,2,0,1,0
TXN102866,164.52,purchase,7,9.69,1.65,722,2,0,1,0
TXN102867,19.72,online,14,2.87,2.53,3218,3,0,0,0
TXN102868,420.7,online,3,497.8,6.52,285,10,0,0,1
TXN102869,92.95,purchase,11,4.12,7.63,376,4,0,0,0
TXN102870,48.57,online,20,2.68,0.78,304,0,0,1,0
TXN102871,30.34,withdrawal,14,1.14,3.04,3302,1,0,0,0
TXN102872,117.69,purchase,19,11.61,4.56,3006,0,0,0,0
TXN102873,68.22,purchase,13,4.03,3.38,2501,2,0,0,0
TXN102874,223.95,refund,13,10.6,1.22,2834,1,0,1,0
TXN102875,71.69,online,11,4.57,7.53,540,1,1,0,0
TXN102876,90.65,online,14,7.2,4.8,2751,3,0,0,0
TXN102877,147.8,withdrawal,14,8.63,2.18,927,2,0,0,0
TXN102878,16.55,refund,15,2.17,0.33,1336,3,1,0,0
TXN102879,29.2,withdrawal,7,4.78,2.1,1191,2,0,0,0
TXN102880,12.32,purchase,20,36.23,2.53,1495,3,0,0,0
TXN102881,93.58,purchase,7,36.49,10.28,3373,2,0,0,0
TXN102882,88.77,purchase,16,4.51,2.9,1592,4,0,0,0
TXN102883,283.1,online,15,4.19,13.89,2532,1,0,0,0
TXN102884,48.41,withdrawal,15,0.46,3.55,347,2,0,0,0
TXN102885,50.83,purchase,19,1.56,8.04,2997,2,0,0,0
TXN102886,109.1,purchase,17,5.35,2.2,3092,1,0,0,0
TXN102887,11.99,online,14,0.59,0.63,2341,3,0,0,0
TXN102888,67.3,purchase,8,1.7,2.51,2244,4,0,0,0
TXN102889,103.67,transfer,16,11.35,4.81,2142,1,0,0,0
TXN102890,87.11,transfer,11,4.62,2.23,1340,2,0,0,0
TXN102891,244.38,withdrawal,13,11.92,3.19,3161,5,0,0,0
TXN102892,86.96,purchase,16,6.96,7.07,534,1,0,0,0
TXN102893,16.94,withdrawal,15,4.31,7.92,1228,1,0,0,0
TXN102894,26.67,online,19,9.46,28.61,1177,1,0,0,0
TXN102895,92.41,online,10,15.37,3.51,2940,0,0,0,0
TXN102896,206.37,purchase,7,26.18,0.0,2074,1,1,1,0
TXN102897,51.63,purchase,13,5.56,0.56,466,2,0,0,0
TXN102898,30.08,purchase,8,1.62,5.03,1954,2,0,0,0
TXN102899,41.97,online,19,2.85,4.97,469,2,0,1,0
TXN102900,23.09,transfer,16,10.73,2.23,836,4,0,0,0
TXN102901,146.23,purchase,21,4.07,3.69,441,3,0,0,0
TXN102902,89.79,transfer,8,16.53,9.42,612,1,1,0,0
TXN102903,117.61,online,20,9.42,0.55,3471,6,0,0,0
TXN102904,90.98,purchase,14,6.44,7.12,520,0,0,0,0
TXN102905,131.16,transfer,13,0.27,3.9,2573,0,0,0,0
TXN102906,76.31,purchase,14,8.57,8.21,1802,4,0,0,0
TXN102907,235.19,refund,12,3.99,1.46,3155,2,0,0,0
TXN102908,66.92,purchase,10,2.13,5.1,211,1,0,1,0
TXN102909,53.38,withdrawal,14,5.08,2.4,2175,3,0,0,0
TXN102910,46.25,withdrawal,12,4.4,4.54,2984,2,0,0,0
TXN102911,45.68,purchase,14,11.6,7.03,50,1,0,0,0
TXN102912,167.12,purchase,9,4.78,7.0,2387,7,0,0,0
TXN102913,158.86,online,22,2.26,7.8,809,1,0,0,0
TXN102914,60.33,online,9,23.53,5.27,3364,4,0,0,0
TXN102915,299.37,withdrawal,12,1.66,0.15,3386,4,0,0,0
TXN102916,67.07,purchase,15,3.48,7.25,2487,1,0,0,0
TXN102917,70.55,purchase,7,6.42,0.99,1172,2,0,0,0
TXN102918,83.86,withdrawal,12,2.92,0.44,1057,1,0,0,0
TXN102919,105.17,transfer,18,3.71,0.18,1027,4,0,0,0
TXN102920,121.97,purchase,14,1.92,5.69,158,1,0,0,0
TXN102921,22.07,withdrawal,13,2.3,7.8,3492,2,0,0,0
TXN102922,113.32,online,13,5.44,1.03,2720,1,0,0,0
TXN102923,222.86,purchase,20,5.74,0.79,1547,2,0,0,0
TXN102924,24.03,purchase,10,9.43,6.36,168,4,0,1,0
TXN102925,89.3,online,16,6.58,12.97,2638,1,0,0,0
TXN102926,18.69,purchase,10,26.96,4.11,494,3,0,0,0
TXN102927,88.31,purchase,16,11.74,4.66,907,3,0,0,0
TXN102928,177.48,withdrawal,13,10.51,1.39,3629,5,0,0,0
TXN102929,9.37,transfer,15,12.32,0.5,2445,2,0,0,0
TXN102930,30.14,purchase,19,15.69,2.83,1655,3,0,0,0
TXN102931,181.72,refund,12,1.3,5.5,3566,3,0,0,0
TXN102932,86.2,purchase,20,1.74,0.8,3488,3,0,0,0
TXN102933,72.14,online,21,6.35,6.36,2615,0,0,0,0
TXN102934,67.63,purchase,11,2.38,4.3,1408,0,0,1,0
TXN102935,40.55,purchase,15,18.21,4.51,2963,3,0,0,0
TXN102936,37.01,purchase,3,13.26,4.68,3595,3,0,0,0
TXN102937,220.9,purchase,15,0.22,10.69,3467,3,0,0,0
TXN102938,152.25,purchase,18,11.26,1.77,1658,1,0,0,0
TXN102939,42.46,purchase,6,2.83,1.47,1353,1,0,0,0
TXN102940,129.37,transfer,13,14.9,8.91,1519,0,0,0,0
TXN102941,111.95,online,15,34.68,9.46,1468,3,0,1,0
TXN102942,130.92,purchase,12,22.39,3.17,3074,1,0,0,0
TXN102943,217.92,online,13,4.82,3.07,310,1,0,0,0
TXN102944,41.61,online,13,0.19,1.96,2230,1,0,0,0
TXN102945,24.96,purchase,22,9.1,0.22,448,3,0,0,0
TXN102946,342.3,transfer,22,437.45,800.77,198,10,1,0,1
TXN102947,135.1,transfer,13,0.63,0.08,725,1,0,1,0
TXN102948,16.52,purchase,14,27.75,0.78,103,1,0,0,0
TXN102949,36.44,purchase,20,5.65,0.78,2667,2,0,0,0
TXN102950,164.53,withdrawal,13,0.74,6.2,2617,3,0,0,0
TXN102951,15.64,purchase,16,3.92,15.6,762,2,0,0,0
TXN102952,56.41,transfer,12,15.07,4.34,2640,0,1,0,0
TXN102953,120.94,purchase,17,5.07,5.42,2541,1,0,0,0
TXN102954,50.06,purchase,19,0.14,1.72,1802,6,0,0,0
TXN102955,322.03,online,0,129.26,199.2,208,19,1,0,1
TXN102956,95.28,withdrawal,11,3.98,5.37,2387,0,0,0,0
TXN102957,213.23,online,10,2.47,0.18,3338,1,0,0,0
TXN102958,230.19,online,7,20.64,0.8,3380,2,0,0,0
TXN102959,322.27,online,22,423.75,59.07,272,7,0,1,1
TXN102960,77.0,purchase,18,6.25,0.2,1634,2,0,0,0
TXN102961,299.63,purchase,14,4.55,4.61,2018,5,0,0,0
TXN102962,72.26,transfer,9,1.63,0.44,962,3,0,0,0
TXN102963,40.15,online,8,22.81,8.0,3568,2,0,0,0
TXN102964,274.05,purchase,16,8.97,1.72,3561,4,0,0,0
TXN102965,120.68,withdrawal,13,3.71,3.22,723,2,0,0,0
TXN102966,144.86,online,17,2.27,1.71,2493,1,0,0,0
TXN102967,59.16,online,9,8.64,20.63,3101,5,0,0,0
TXN102968,195.0,online,18,12.51,3.84,2111,4,0,0,0
TXN102969,39.97,refund,15,21.54,0.94,547,0,0,0,0
TXN102970,94.36,transfer,9,14.25,7.92,2065,4,0,0,0
TXN102971,30.48,transfer,13,9.15,3.01,2893,1,0,0,0
TXN102972,378.99,withdrawal,22,124.75,62.54,373,10,1,0,1
TXN102973,8.82,online,18,16.91,7.54,1744,2,0,0,0
TXN102974,148.14,purchase,22,9.91,9.24,1809,1,1,0,0
TXN102975,24.08,purchase,14,1.57,0.63,864,2,0,0,0
TXN102976,58.43,transfer,18,8.04,3.76,1745,2,0,0,0
TXN102977,121.27,online,12,4.34,11.37,2150,4,0,0,0
TXN102978,61.07,withdrawal,15,1.48,1.76,2059,0,0,0,0
TXN102979,118.25,purchase,17,0.09,8.43,2157,3,0,0,0
TXN102980,18.96,online,21,27.04,8.37,283,1,0,0,0
TXN102981,28.78,online,15,26.54,0.08,3042,2,0,0,0
TXN102982,606.08,online,3,4.84,40.39,44,9,1,1,1
TXN102983,75.21,online,11,12.49,5.14,3545,1,0,0,0
TXN102984,105.97,online,14,6.9,2.77,3540,6,0,0,0
TXN102985,168.2,withdrawal,14,10.99,5.41,706,1,0,0,0
TXN102986,63.63,purchase,10,32.34,6.38,794,1,0,0,0
TXN102987,119.56,withdrawal,11,0.52,2.28,1777,5,0,0,0
TXN102988,1360.31,withdrawal,23,930.65,151.85,319,10,1,1,1
TXN102989,64.21,withdrawal,9,3.37,14.36,2836,2,0,0,0
TXN102990,23.77,transfer,14,2.82,2.32,2410,0,0,0,0
TXN102991,76.08,purchase,19,11.33,4.25,3314,3,0,0,0
TXN102992,64.96,withdrawal,15,1.66,5.73,2850,2,0,0,0
TXN102993,79.88,purchase,8,1.65,11.91,2036,5,0,0,0
TXN102994,57.11,transfer,20,15.11,1.33,1250,3,1,1,0
TXN102995,129.84,online,16,0.61,8.84,3034,2,0,0,0
TXN102996,119.07,online,13,2.62,12.76,3528,2,0,0,0
TXN102997,87.85,transfer,10,7.32,0.77,157,1,0,0,0
TXN102998,103.54,transfer,18,3.44,4.68,186,2,0,0,0
TXN102999,246.4,purchase,16,6.56,2.89,633,3,1,0,0
